Tên sản phẩm,Link sản phẩm,Giá,Số đã bán,Doanh thu,Ngành hàng,Thương hiệu,Giá phân loại cao nhất,Giá phân loại nhỏ nhất,Link shop,Mã sản phẩm,Ngành hàng cấp 1,Ngành hàng cấp 2,Ngành hàng cấp 3,Ngày bắt đầu bán,Số lượt xem sản phẩm,Số đánh giá,Thumbnail,Tên shop,Tổng doanh số,Tổng số đánh giá,Tổng số đã bán
"[Chính hãng] điện thoại Samsung Galaxy S8 Plus ram 4G/64G mới, Cấu hình Cao, Cày Game chất - GGS 01",https://beeco.st/164Gj_t.6SQBQ,858600,110,504900000,Điện Thoại & Máy Tính Bảng,samsung,2090000,858600,https://shopee.vn/shop/108110554,1__6513942519__108110554,,,,2020-01,,,https://cf.shopee.vn/file/vn-11134201-23020-bsuf80w13ynv19,smartphonegiasi,2173869060,50,488
Điện Thoại Samsung Galaxy S23 Ultra 5G 8GB/128GB Đen,https://beeco.st/1Ggo0sc.m_-SK,24000000,20,500000000,Điện Thoại & Máy Tính Bảng,samsung,24000000,24000000,https://shopee.vn/shop/822077204,1__17897622950__822077204,,,,2023-05,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lhd2zc8w5yyaec,TEK Official,1773000000,33,71
"Điện thoại Samsung Galaxy S23 - Hàng Chính Hãng, Mới 100%, Nguyên seal",https://beeco.st/1JS5nwp.45QKS,15950000,31,498460000,Điện Thoại & Máy Tính Bảng,samsung,22990000,15950000,https://shopee.vn/shop/68527388,1__20872371891__68527388,,,,2023-02,,,https://cf.shopee.vn/file/vn-11134207-7r98o-lld7of25x7zq58,HAPPY PHONE MALL,1621350000,44,102
Điện Thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng Chính Hãng - Đã kích hoạt bảo hành điện tử,https://tiki.vn/ien-thoai-samsung-galaxy-s20-fe-8gb256gb---hang-chinh-hang---a-kich-hoat-bao-hanh-ien-tu-p175845367.html?spid=175845371,7330000,59,498210000,Điện Thoại & Máy Tính Bảng,samsung,,,https://tiki.vn/cua-hang/tiki-trading,3__175845367__175845371,,,,2022-04,,,https://salt.tikicdn.com/cache/280x280/ts/product/c6/54/f8/d35de848a3822e06338a0db67cee30e4.jpg,Tiki Trading,4602705000,165,529
Điện thoại Xiaomi Redmi Note 12 Turbo Snapdragon 7+ Gen 2  Mifones,https://beeco.st/1IEy0Nj.FEW90,6469000,72,492188000,Điện Thoại & Máy Tính Bảng,xiaomi,6709000,6469000,https://shopee.vn/shop/255459904,1__19577964013__255459904,,,,2023-04,,,https://cf.shopee.vn/file/vn-11134207-7qukw-ljf146bg7r4c7d,mifones,2719619000,166,395
Điện Thoại Samsung A14 4GB/128GB - Hàng Chính Hãng,https://beeco.st/1JGN3v4.BWjRr,3329000,141,487789000,Điện Thoại & Máy Tính Bảng,samsung,3329000,3329000,https://shopee.vn/shop/193124085,1__20675575364__193124085,,,,2023-03,,,https://cf.shopee.vn/file/vn-11134207-23030-ztllf7jpsfovd6,Điện Thoại Chính Hãng HồngHạnh,841437000,85,242
Điện Thoại Samsung Galaxy S20 FE (8GB/256GB) - Hàng chính hãng,https://beeco.st/1B4EzxP.cUOfX,7330000,57,468460000,Điện Thoại & Máy Tính Bảng,samsung,7330000,7330000,https://shopee.vn/shop/645499489,1__11882192601__645499489,,,,2022-01,,,https://cf.shopee.vn/file/7454b50c46e344474748138a48efab9e,SamCenter Official Store,9227600000,289,1058
"Điện thoại Samsung Galaxy A34 5G (8GB/128GB) - Hàng chính hãng - Màn hình sống động, sắc nét, camera đỉnh cao",https://beeco.st/1KXMng-.2RUfs,6299000,71,461199000,Điện Thoại & Máy Tính Bảng,samsung,6299000,6299000,https://shopee.vn/shop/40757878,1__22034455230__40757878,,,,2023-03,,,https://cf.shopee.vn/file/vn-11134207-7r98o-llaf2uzubq2w28,Long Hưng Mobile,724941000,23,111
"điện thoại Samsung Galaxy S8 Plus ram 4G/64G mới zin Chính Hãng, chơi PUBG/Free Fire mượt - GGS 04",https://beeco.st/16CWmaR.6SQBQ,972000,92,460000000,Điện Thoại & Máy Tính Bảng,samsung,2106000,972000,https://shopee.vn/shop/108110554,1__6652365083__108110554,,,,2020-09,,,https://cf.shopee.vn/file/vn-11134201-23020-4hx1m3b93ynv33,smartphonegiasi,2767717530,64,565
Điện thoại Samsung Galaxy Z Flip5,https://beeco.st/1L1cEn0.8kc8_,19990000,20,457440000,Điện Thoại & Máy Tính Bảng,samsung,19990000,19990000,https://shopee.vn/shop/146432575,1__22575377472__146432575,,,,2023-07,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lju0ar8qr6b86e,HAOSTORESG,457440000,6,20
"Điện thoại Samsung Galaxy S8 Plus ram 4G/64G chính hãng mới,, pin 3500mah, màn hình 6.2inch - GGS 03",https://beeco.st/12xQ3Z1.6SQBQ,1104300,103,453097000,Điện Thoại & Máy Tính Bảng,samsung,2184300,1104300,https://shopee.vn/shop/108110554,1__3144169665__108110554,,,,2020-04,,,https://cf.shopee.vn/file/ebb3c2637ad777697578b879a0d54fb2,smartphonegiasi,2812260650,69,653
"Điện thoại VERTU V5 PRO , thiết kế sang trọng và đẳng cấp , cầm chắc tay , thân vỏ kim loại kèm da bò thật , bảo hành 2 năm",https://www.lazada.vn/products/ien-thoai-vertu-v5-pro--thiet-ke-sang-trong-va-ang-cap--cam-chac-tay--than-vo-kim-loai-kem-da-bo-that--bao-hanh-2-nam-i2398451284.html,790000,571,451090000,Điện Thoại & Máy Tính Bảng,vertu,,,https://www.lazada.vn/mc-luxury-phone,2__2398451284,,,,2023-08,,,https://vn-live-01.slatic.net/p/d08c4145bcd5452da8f0b6a2c7228407.jpg,MC LUXURY PHONE,451090000,93,571
Điện thoại gaming ASUS ROG Phone 7 (16GB/512GB) - Chính hãng,https://beeco.st/1LxhrbZ.M4va5,26190000,17,445230000,Điện Thoại & Máy Tính Bảng,asus,26190000,26190000,https://shopee.vn/shop/370383109,1__23549925731__370383109,,,,2023-07,,,https://cf.shopee.vn/file/vn-11134207-7qukw-ljv18orhstmqa7,TECHHOUSE VIETNAM,628560000,14,24
Điện Thoại Redmi K60 E K60E 12/256Gb,https://beeco.st/1LJMmOo.A48be,6590000,67,440930000,Điện Thoại & Máy Tính Bảng,redmi,6890000,6590000,https://shopee.vn/shop/168855912,1__22873310770__168855912,,,,2023-07,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lj3fqt4qythu99,HOÀNG TÌNH MOBILE,487288000,11,73
"điện thoại Xiaomi Redmi Note 8 Pro 2sim ram 8G/128G, máy Chính Hãng, màn hình 6.53inch, Bảo hành 12 tháng - BCC 05",https://beeco.st/1EPFQdr.1VwY8,1299000,190,439310000,Điện Thoại & Máy Tính Bảng,xiaomi,3299000,1299000,https://shopee.vn/shop/25143432,1__15455857141__25143432,,,,2022-02,,,https://cf.shopee.vn/file/2ccf9f6ce708867d87bd200df94732d3,baochaustore2017,882296000,23,374
"điện thoại LG V60 ThinQ 5G ram 8G /28G máy Chính Hãng, Camera sau: Chính 64 MP & Phụ 13 MP, TOF 3D, cày Game chất GGS 04",https://beeco.st/1GZjNBv.6SQBQ,1749000,133,438634000,Điện Thoại & Máy Tính Bảng,lg,3799000,1749000,https://shopee.vn/shop/108110554,1__17778963193__108110554,,,,2022-07,,,https://cf.shopee.vn/file/f24594a0d002ab845d2444e35142d3dd,smartphonegiasi,1376876180,53,418
"Điện thoại Samsung Galaxy S8 ram 4G bộ nhớ 64G 2sim mới Chính Hãng, màn 5.8inch, Camera siêu nét - GGS 05",https://beeco.st/12xQ3zC.6SQBQ,997000,73,438000000,Điện Thoại & Máy Tính Bảng,samsung,2097000,997000,https://shopee.vn/shop/108110554,1__3144171340__108110554,,,,2020-04,,,https://cf.shopee.vn/file/vn-11134201-23020-81qf7mj0s2nvec,smartphonegiasi,3251927770,65,564
"điện thoại Xiaomi 11 Lite 5G -Xiaomi-Mi11 Lite 5G NE 2sim Chính Hãng ram 8G/128G, cân mọi Game siêu mượt - BCC 05",https://beeco.st/1I6WxLX.1VwY8,2249000,146,437562000,Điện Thoại & Máy Tính Bảng,xiaomi,4499000,2249000,https://shopee.vn/shop/25143432,1__19436647777__25143432,,,,2022-08,,,https://cf.shopee.vn/file/1c5cfd1e524c9896ac50188693c0926f,baochaustore2017,533466000,6,178
Điện Thoại Xiaomi 12T | Màn hình OLED Full HD 6.67,https://beeco.st/1KVs_NS.pH-I,10200000,42,430300000,Điện Thoại & Máy Tính Bảng,xiaomi,12200000,10200000,https://shopee.vn/shop/13442962,1__22009345500__13442962,,,,2022-12,,,https://cf.shopee.vn/file/sg-11134201-22120-9ashpmvj5qkve2,Bichngocmobile,958533000,34,91
"điện thoại Vertu Porsche Caymans V8 một chiếc điện thoại độc sở hữu thiết kế đẹp mắt và sang trọng , thiết kế nhỏ gọn, trọng lượng nhẹ , bảo hành 24 tháng",https://www.lazada.vn/products/ien-thoai-vertu-porsche-caymans-v8-mot-chiec-ien-thoai-oc-so-huu-thiet-ke-ep-mat-va-sang-trong--thiet-ke-nho-gon-trong-luong-nhe--bao-hanh-24-thang-i2398121993.html,739000,571,421969000,Điện Thoại & Máy Tính Bảng,vertu,,,https://www.lazada.vn/mc-luxury-phone,2__2398121993,,,,2023-08,,,https://vn-live-01.slatic.net/p/71bf428ebc338ce5e042aec97eb400ae.jpg,MC LUXURY PHONE,421969000,93,571
Điện thoại Samsung Galaxy S23 Ultra Exclusixe,https://beeco.st/1GxPeZT.2APS5,21990000,19,417810000,Điện Thoại & Máy Tính Bảng,samsung,29490000,21990000,https://shopee.vn/shop/36280069,1__18176444637__36280069,,,,2023-03,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lf54keesdeve67,TechGearVN,1253430000,18,57
"điện thoại Oppo K1 2sim ram 8G/512G mới Chính hãng, Vân tay trong Màn hình, Chiến Game nặng siêu mạnh - BNN 01",https://beeco.st/13zOzKE.gdLd,599000,105,416599000,Điện Thoại & Máy Tính Bảng,oppo,1898000,599000,https://shopee.vn/shop/11171175,1__4251178254__11171175,,,,2020-09,,,https://cf.shopee.vn/file/b05d5a360639c510f5237f09507aa86a,Baongocstore2016,3179778000,22,853
Điện Thoại Samsung Galaxy Z Flip5 5G 8GB/512GB Chính Hãng,https://beeco.st/1ML4ptT.ILvFA,22990000,18,413820000,Điện Thoại & Máy Tính Bảng,,22990000,22990000,https://shopee.vn/shop/307729354,1__23975902685__307729354,,,,2023-08,,,https://cf.shopee.vn/file/sg-11134201-7qveh-lk232g9nh8s74a,Táo Xanh Mobileonline,413820000,8,18
Điện thoại Realme GT neo 5 Snapdragon 8+ Gen 1 Mifones,https://beeco.st/1L4Yk8z.FEW90,9491000,44,408934000,Điện Thoại & Máy Tính Bảng,realme,9491000,9491000,https://shopee.vn/shop/255459904,1__22624789053__255459904,,,,2023-02,,,https://cf.shopee.vn/file/vn-11134207-7qukw-ljf146bg6cjwd0,mifones,1224150000,32,130
"điện thoại Samsung Galaxy S8 Plus 64G mới Chính Hãng, màn 6.2inch, Cày Game Nặng chất - GGS 05",https://beeco.st/154_911.6SQBQ,1099000,80,400000000,Điện Thoại & Máy Tính Bảng,samsung,2099000,1099000,https://shopee.vn/shop/108110554,1__5452369985__108110554,,,,2020-09,,,https://cf.shopee.vn/file/vn-11134201-23020-bkgnxh60vznv1d,smartphonegiasi,1921329300,45,395
Điện Thoại Di Động Xiaomi Redmi 10 5G 4GB/64GB - Chính hãng,https://www.lazada.vn/products/ien-thoai-di-ong-xiaomi-redmi-10-5g-4gb64gb---chinh-hang-i2306684140.html,3050000,129,393450000,Điện Thoại & Máy Tính Bảng,xiaomi,,,https://www.lazada.vn/hoang-ha-mobile,2__2306684140,,,,2023-05,,,https://vn-live-01.slatic.net/p/e2ec4d3ace8ec35d4b7b09ffea650122.jpg,Hoàng Hà Mobile,872300000,53,286
"điện thoại Samsung Galaxy Note 10 Plus 5G 12G/256G 2SIM máy Chính Hãng, chiến mọi game nặng - TNN 02",https://beeco.st/1LGl4bK.IUIR-,2999000,46,391000000,Điện Thoại & Máy Tính Bảng,samsung,5399000,2999000,https://shopee.vn/shop/309929726,1__22829353300__309929726,,,,2023-03,,,https://cf.shopee.vn/file/vn-11134201-7qukw-lifgz6afgxcib7,Thống Nhất Store,2006000000,29,236
"điện thoại Samsung Galaxy Note 8 2sim Chính Hãng mới, Màn: 6.3 , Quad HD+ (2K+), cày Game siêu mượt - BNN 03",https://beeco.st/13bTjLR.gdLd,998000,121,390998000,Điện Thoại & Máy Tính Bảng,samsung,2599000,998000,https://shopee.vn/shop/11171175,1__3849770331__11171175,,,,2020-08,,,https://cf.shopee.vn/file/6388958273af7b1810f546f43ba3a5e8,Baongocstore2016,8119013000,139,1772
Điện thoại Xiaomi Redmi Note 12 Pro (Dimensity 1080) [BH 3 tháng 1 đổi 1],https://beeco.st/1KXnSNI.DOXTn,4500000,77,388650000,Điện Thoại & Máy Tính Bảng,xiaomi,4500000,4500000,https://shopee.vn/shop/224532337,1__22041445842__224532337,,,,2023-05,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lh5lptamngfnd2,ĐIỆN THOẠI GIÁ RẺ - HÀ NỘI,455600000,39,90
Điện Thoại Samsung Galaxy Z Flip4 5G 128GB Chính Hãng,https://beeco.st/1J2FicJ.1Qmvg,12880000,23,384440000,Điện Thoại & Máy Tính Bảng,samsung,12880000,12880000,https://shopee.vn/shop/23793258,1__20438763923__23793258,,,,2022-08,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lfqj2pmghyf84d,Di Động Việt Official Store,606511000,11,36
"Điện thoại SAMSUNG GALAXY S7 EDGE Ram 4G rom 32G Chính Hãng, màn 5.5inch, chơi Game nặng mượt - GGS 04",https://beeco.st/11m8zId.6SQBQ,498000,130,383500000,Điện Thoại & Máy Tính Bảng,samsung,1598000,498000,https://shopee.vn/shop/108110554,1__1881396391__108110554,,,,2019-01,,,https://cf.shopee.vn/file/88c3ac8d2724eebbfd6ef15ba204521b,smartphonegiasi,1675917060,51,550
"điện thoại Samsung Galaxy S20 Ultra 5G ram 12G rom 256G Chính Hãng, 4 camera, Màn: 6.9 inches, cày Game chất - GGS 03",https://beeco.st/1FSQFOR.6SQBQ,2052000,85,382330000,Điện Thoại & Máy Tính Bảng,samsung,5499000,2052000,https://shopee.vn/shop/108110554,1__16582768155__108110554,,,,2022-08,,,https://cf.shopee.vn/file/a75aacc2c5b9c1a83f79068eaf4f24c8,smartphonegiasi,1003065000,31,223
Điện thoại Xiaomi Redmi 9A (2GB/32GB) - Hàng chính hãng,https://tiki.vn/ien-thoai-xiaomi-redmi-9a-2gb32gb---hang-chinh-hang-p57809866.html?spid=57814361,1790000,199,381860000,Điện Thoại & Máy Tính Bảng,xiaomi,,,https://tiki.vn/cua-hang/tiki-trading,3__57809866__57814361,,,,2020-07,,,https://salt.tikicdn.com/cache/280x280/ts/product/20/f0/46/5cb58e7d22343567965d2ca5fda678fa.jpg,Tiki Trading,10727099700,717,5490
Điện thoại Xiaomi Redmi K50 Ultra cấu hình KHỦNG Qualcomm Snapdragon 8+ Gen 1 mifones,https://beeco.st/1G0EQey.FEW90,8759000,41,379285000,Điện Thoại & Máy Tính Bảng,xiaomi,9109000,8759000,https://shopee.vn/shop/255459904,1__17183648316__255459904,,,,2022-08,,,https://cf.shopee.vn/file/vn-11134207-7qukw-ljdvzpbbqbiqfb,mifones,4561866000,182,485
[Giá chỉ 2390k] Điện Thoại Infinix Hot 30i 4GB/128GB - Hàng Chính Hãng,https://www.lazada.vn/products/gia-chi-2390k-ien-thoai-infinix-hot-30i-4gb128gb---hang-chinh-hang-i2337662376.html,2790000,134,373860000,Điện Thoại & Máy Tính Bảng,infinix,,,https://www.lazada.vn/infinix-authorised-store,2__2337662376,,,,2023-06,,,https://vn-live-01.slatic.net/p/de3b1b7c3ba24aa9fe0e59527f41b486.jpg,Infinix Authorised Store,705870000,81,253
Điện thoại Xiaomi Redmi K60 5G (Snapdragon 8+ Gen 1 - Màn 2K) - [BH 3 tháng 1 đổi 1] - Điện Thoại Giá Rẻ Hà Nội,https://beeco.st/1BqwDuq.DOXTn,7700000,48,372000000,Điện Thoại & Máy Tính Bảng,xiaomi,8000000,7700000,https://shopee.vn/shop/224532337,1__12698836532__224532337,,,,2023-05,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lh5lptamm1v7d8,ĐIỆN THOẠI GIÁ RẺ - HÀ NỘI,1170250000,63,151
"[Rẻ Hủy Diệt] điện thoại Chính Hãng Samsung Galaxy S8 Plus 4GB/64G mới, Màn hình 6.2inch, Camera siêu nét - GGS 05",https://beeco.st/15EdVZQ.6SQBQ,1250000,81,371790000,Điện Thoại & Máy Tính Bảng,samsung,2099000,1250000,https://shopee.vn/shop/108110554,1__5613943002__108110554,,,,2020-01,,,https://cf.shopee.vn/file/vn-11134201-23020-f4hgtv0e4ynv07,smartphonegiasi,1821469000,44,407
[Mã ELRE20 giảm 20% tối đa 2TR] Điện Thoại Samsung Galaxy Z Flip4 128GB,https://beeco.st/1IT-xh1.3wD4m,13990000,21,371190000,Điện Thoại & Máy Tính Bảng,samsung,23990000,13990000,https://shopee.vn/shop/65589552,1__19830389441__65589552,,,,2022-08,,,https://cf.shopee.vn/file/vn-11134207-7r98o-llacpqtxxfw69e,SAMSUNG OFFICIAL STORE,11557529000,203,641
Điện thoại Samsung Galaxy Z Flip 5 (8GB/256GB) - hàng new chính hãng,https://beeco.st/1FfGPET.5u6bk,19000000,18,369000000,Điện Thoại & Máy Tính Bảng,samsung,19500000,19000000,https://shopee.vn/shop/98593134,1__16798290845__98593134,,,,2023-07,,,https://cf.shopee.vn/file/vn-11134207-7qukw-ljuuru6wogqcfe,Happy Mobile Shop,840500000,11,41
Điện thoại Samsung Galaxy S23+ 8GB/256GB - Độc Quyền Online,https://beeco.st/1LS9ZXX.oIKUH,19989600,16,368833600,Điện Thoại & Máy Tính Bảng,samsung,19989600,19989600,https://shopee.vn/shop/843663249,1__23020845153__843663249,,,,2023-01,,,https://cf.shopee.vn/file/vn-11134207-7r98o-lleqdlnkfn48c7,Samsung Flagship Store,483781600,6,21
Điện thoại Realme 11 Pro Plus Rom Quốc tế - Hàng nhập khẩu,https://beeco.st/1LZq-zj.gIjbk,6950000,53,368350000,Điện Thoại & Máy Tính Bảng,realme,6950000,6950000,https://shopee.vn/shop/709548398,1__23149670253__709548398,,,,2023-07,,,https://cf.shopee.vn/file/vn-11134207-7qukw-ljpwo3g1tf3ofd,Shop Online 24 Hà Nội,368350000,16,53
"Điện thoại Chính Hãng Samsung Galaxy S8 2sim 64G mới zin 99%, Chiến mọi game nặng siêu đỉnh - GGS 01",https://beeco.st/15XRNlI.6SQBQ,1000000,82,368000000,Điện Thoại & Máy Tính Bảng,samsung,2099000,1000000,https://shopee.vn/shop/108110554,1__5929532370__108110554,,,,2020-04,,,https://cf.shopee.vn/file/vn-11134201-23020-fje568pat2nv83,smartphonegiasi,2687398000,45,443
Điện thoại Xiaomi 13 Pro Mi 13 Pro - Hàng nhập khẩu,https://beeco.st/1I8UZXc.7tjWb,13980000,21,367080000,Điện Thoại & Máy Tính Bảng,xiaomi,17880000,13980000,https://shopee.vn/shop/132044837,1__19469580390__132044837,,,,2022-12,,,https://cf.shopee.vn/file/sg-11134201-22120-2cb740jacflveb,Di Động Số HN,1422962000,41,82
"Điện thoại Samsung Galaxy S8 2sim ram 4G/64G mới keng 99%, Camera siêu đẹp, chơi game mượt - GGS 02",https://beeco.st/135Y2Q2.6SQBQ,1000000,91,363909000,Điện Thoại & Máy Tính Bảng,samsung,2199000,1000000,https://shopee.vn/shop/108110554,1__3314034306__108110554,,,,2020-01,,,https://cf.shopee.vn/file/vn-11134201-23020-ffjxcz2k4ynvb5,smartphonegiasi,2587372090,69,670
"[ Rẻ Hủy Diệt ] điện thoại Xiaomi Redmi Note 7 Pro 2sim ram 6G/128G Chính Hãng, Camera sau: 48 MP & 5 MP - BCC 05",https://beeco.st/1A-dFVu.1VwY8,1299000,161,360809000,Điện Thoại & Máy Tính Bảng,xiaomi,2299000,1299000,https://shopee.vn/shop/25143432,1__11787892728__25143432,,,,2022-02,,,https://cf.shopee.vn/file/vn-11134207-7r98o-lkncjzkpbzioc5,baochaustore2017,679584000,19,296
Điện thoại Xiaomi Redmi 12C 3+32GB/4+64GB Media Tek Helio G85 camera kép AI 50MP pin 5000mAh,https://beeco.st/1JYENIn.lhR5j,2042000,156,355644000,Điện Thoại & Máy Tính Bảng,xiaomi,2149000,2042000,https://shopee.vn/shop/799912301,1__20975285425__799912301,,,,2023-03,,,https://cf.shopee.vn/file/vn-11134201-23030-2ihhu39n2dovba,Xiaomi Official Global Store,2358313000,194,1026
"điện thoại Xiaomi Redmi Note 11 5G ram 6G/128G mới Chính Hãng, Sẵn Tiếng Việt, Cày game siêu mượt - BCC 05",https://beeco.st/1BvgPeF.1VwY8,2145000,115,353485000,Điện Thoại & Máy Tính Bảng,xiaomi,3190000,2145000,https://shopee.vn/shop/25143432,1__12778576399__25143432,,,,2022-02,,,https://cf.shopee.vn/file/vn-11134207-7r98o-lkncjzkqryj400,baochaustore2017,585913000,6,187
"điện thoại Samsung Galaxy S20 Ultra 5G ram 12G/256G Chính Hãng, Camera zoom 100x, cày game đỉnh - Bảo hành 12 Tháng",https://www.lazada.vn/products/ien-thoai-samsung-galaxy-s20-ultra-5g-ram-12g256g-chinh-hang-camera-zoom-100x-cay-game-inh---bao-hanh-12-thang-i2197930457.html,6686671,49,351371552,Điện Thoại & Máy Tính Bảng,,,,https://www.lazada.vn/tay-nguyen-store-47,2__2197930457,,,,2023-03,,,https://vn-live-01.slatic.net/p/047a97028833b712de3e29c290005fb1.jpg,TÂY NGUYÊN STORE 47,812255248,65,109
Điện thoại Realme 10 Pro Plus Rom Quốc tế - Hàng nhập khẩu,https://beeco.st/1KzhHxl.gIjbk,4870000,61,346807000,Điện Thoại & Máy Tính Bảng,realme,5270000,4870000,https://shopee.vn/shop/709548398,1__22509592303__709548398,,,,2022-12,,,https://cf.shopee.vn/file/sg-11134201-22120-kael80ljyskv8b,Shop Online 24 Hà Nội,1486108000,116,261
"[ Rẻ Vô Địch ] Điện thoại Chính Hãng Oppo F5 mới (6GB/128GB)/ Camera trước 20Mp, Cày Game siêu mượt - GGS 05",https://beeco.st/11ntBeW.6SQBQ,429000,163,338685000,Điện Thoại & Máy Tính Bảng,oppo,1099000,429000,https://shopee.vn/shop/108110554,1__1910290976__108110554,,,,2019-02,,,https://cf.shopee.vn/file/a49bf6da910b4e7ec221660bc5ac7622,smartphonegiasi,1615308740,82,774
"điện thoại giá rẻ LG V50 ThinQ 5G ram 6G/128G mới, chơi game Liên Quân/PUBG mượt, Bảo hành 12 Tháng - BNN 02",https://beeco.st/13PTr9C.gdLd,1250000,114,335616000,Điện Thoại & Máy Tính Bảng,lg,2849000,1250000,https://shopee.vn/shop/11171175,1__3648475724__11171175,,,,2020-08,,,https://cf.shopee.vn/file/1caf3c47341d54f4fa554524e8f1225a,Baongocstore2016,12767547000,104,2417
Điện Thoại Realme GT Neo 5SE 8/256Gb,https://beeco.st/1L1QpqY.A48be,9999888,33,329996304,Điện Thoại & Máy Tính Bảng,realme,9999888,9999888,https://shopee.vn/shop/168855912,1__22572383522__168855912,,,,2023-06,,,https://cf.shopee.vn/file/vn-11134207-7qukw-lin6dzw1g2xe4e,HOÀNG TÌNH MOBILE,529994064,10,53
"Điện thoại Samsung Galaxy S23 Ultra - Hàng Chính Hãng, Mới 100%, Nguyên seal",https://www.lazada.vn/products/ien-thoai-samsung-galaxy-s23-ultra---hang-chinh-hang-moi-100-nguyen-seal-i2180732001.html,22800000,14,324800000,Điện Thoại & Máy Tính Bảng,,,,https://www.lazada.vn/happy-phone,2__2180732001,,,,2023-02,,,https://vn-live-01.slatic.net/p/315ba1002a0e1f22fef2f86d4060b1a6.jpg,HAPPY PHONE,5408690000,65,233
"điện thoại LG Velvet 5G ram 8G rom 128G, Màn hình: P-OLED6.8 Full HD+, Camera sau: 48 MP & 8 MP, 5 MP - BNN 02",https://beeco.st/1D6q0D8.gdLd,1199000,112,324576000,Điện Thoại & Máy Tính Bảng,lg,3299000,1199000,https://shopee.vn/shop/11171175,1__14072939336__11171175,,,,2022-04,,,https://cf.shopee.vn/file/a3a33725523ed6b5054e69684f08de26,Baongocstore2016,1572055000,89,542
